agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
Q-Learning,7,51,10719.900000000041,0.3197901049475275,34684.0,667.0
Q-Learning,7,52,10886.400000000041,0.24962518740629772,35351.0,667.0
Q-Learning,7,53,11107.800000000043,0.3319340329835096,36018.0,667.0
Q-Learning,7,54,11289.600000000044,0.27256371814093056,36685.0,667.0
Q-Learning,7,55,11448.900000000045,0.23883058470764695,37352.0,667.0
Q-Learning,7,56,11659.500000000045,0.3157421289355335,38019.0,667.0
Q-Learning,7,57,11823.300000000047,0.24557721139430366,38686.0,667.0
Q-Learning,7,58,12050.100000000048,0.34002998500749765,39353.0,667.0
Q-Learning,7,59,12285.00000000005,0.3521739130434798,40020.0,667.0
Q-Learning,7,60,12494.70000000005,0.31439280359820215,40687.0,667.0
Q-Learning,7,61,12708.90000000005,0.32113943028485886,41354.0,667.0
Q-Learning,7,62,12941.100000000051,0.34812593703148575,42021.0,667.0
Q-Learning,7,63,13176.000000000053,0.3521739130434798,42688.0,667.0
Q-Learning,7,64,13396.500000000055,0.33058470764617826,43355.0,667.0
Q-Learning,7,65,13643.100000000055,0.3697151424287872,44022.0,667.0
Q-Learning,7,66,13857.300000000056,0.32113943028485886,44689.0,667.0
Q-Learning,7,67,14111.100000000057,0.38050974512743796,45356.0,667.0
Q-Learning,7,68,14346.000000000058,0.3521739130434798,46023.0,667.0
Q-Learning,7,69,14563.80000000006,0.32653673163418423,46690.0,667.0
Q-Learning,7,70,14777.10000000006,0.3197901049475275,47357.0,667.0
Q-Learning,7,71,15033.600000000062,0.384557721139432,48024.0,667.0
Q-Learning,7,72,15230.700000000063,0.29550224887556337,48691.0,667.0
Q-Learning,7,73,15435.000000000064,0.3062968515742141,49358.0,667.0
Q-Learning,7,74,15610.500000000064,0.2631184407796111,50025.0,667.0
Q-Learning,7,75,15839.100000000064,0.3427286356821604,50692.0,667.0
Q-Learning,7,76,16029.000000000065,0.28470764617691263,51359.0,667.0
Q-Learning,7,77,16217.100000000066,0.28200899550224995,52026.0,667.0
Q-Learning,7,78,16433.100000000068,0.32383808095952155,52693.0,667.0
Q-Learning,7,79,16644.600000000068,0.31709145427286484,53360.0,667.0
Q-Learning,7,80,16836.30000000007,0.2874062968515753,54027.0,667.0
Q-Learning,7,81,17079.30000000007,0.36431784107946186,54694.0,667.0
Q-Learning,7,82,17278.20000000007,0.29820089955022605,55361.0,667.0
Q-Learning,7,83,17453.70000000007,0.2631184407796111,56028.0,667.0
Q-Learning,7,84,17626.50000000007,0.2590704647676171,56695.0,667.0
Q-Learning,7,85,17809.20000000007,0.2739130434782619,57362.0,667.0
Q-Learning,7,86,18027.00000000007,0.32653673163418423,58029.0,667.0
Q-Learning,7,87,18255.60000000007,0.3427286356821604,58696.0,667.0
Q-Learning,7,88,18443.700000000073,0.28200899550224995,59363.0,667.0
Q-Learning,7,89,18629.100000000075,0.2779610194902559,60030.0,667.0
Q-Learning,7,90,18828.900000000074,0.2995502248875574,60697.0,667.0
Q-Learning,7,91,19052.100000000075,0.3346326836581723,61364.0,667.0
Q-Learning,7,92,19263.600000000075,0.31709145427286484,62031.0,667.0
Q-Learning,7,93,19483.200000000077,0.3292353823088469,62698.0,667.0
Q-Learning,7,94,19668.60000000008,0.2779610194902559,63365.0,667.0
Q-Learning,7,95,19890.900000000078,0.33328335832084094,64032.0,667.0
Q-Learning,7,96,20098.80000000008,0.31169415292353947,64699.0,667.0
Q-Learning,7,97,20313.00000000008,0.32113943028485886,65366.0,667.0
Q-Learning,7,98,20464.20000000008,0.22668665667166488,66033.0,667.0
Q-Learning,7,99,20671.20000000008,0.3103448275862081,66700.0,667.0
Q-Learning,8,0,209.70000000000084,0.31439280359820215,667.0,667.0
Q-Learning,8,1,360.90000000000134,0.22668665667166488,1334.0,667.0
Q-Learning,8,2,512.1000000000018,0.22668665667166488,2001.0,667.0
Q-Learning,8,3,671.4000000000024,0.23883058470764695,2668.0,667.0
Q-Learning,8,4,877.5000000000032,0.3089955022488768,3335.0,667.0
Q-Learning,8,5,1051.200000000004,0.2604197901049484,4002.0,667.0
Q-Learning,8,6,1262.7000000000048,0.31709145427286484,4669.0,667.0
Q-Learning,8,7,1439.1000000000054,0.26446776611694245,5336.0,667.0
Q-Learning,8,8,1656.0000000000064,0.3251874062968529,6003.0,667.0
Q-Learning,8,9,1827.000000000007,0.2563718140929544,6670.0,667.0
Q-Learning,8,10,1986.3000000000075,0.23883058470764695,7337.0,667.0
Q-Learning,8,11,2179.8000000000084,0.290104947526238,8004.0,667.0
Q-Learning,8,12,2398.500000000009,0.32788605697151557,8671.0,667.0
Q-Learning,8,13,2616.30000000001,0.32653673163418423,9338.0,667.0
Q-Learning,8,14,2821.500000000011,0.30764617691154544,10005.0,667.0
Q-Learning,8,15,3042.000000000012,0.33058470764617826,10672.0,667.0
Q-Learning,8,16,3276.0000000000127,0.35082458770614844,11339.0,667.0
Q-Learning,8,17,3456.9000000000133,0.2712143928035992,12006.0,667.0
Q-Learning,8,18,3667.500000000014,0.3157421289355335,12673.0,667.0
Q-Learning,8,19,3856.500000000015,0.2833583208395813,13340.0,667.0
Q-Learning,8,20,4071.600000000016,0.3224887556221902,14007.0,667.0
Q-Learning,8,21,4277.700000000017,0.3089955022488768,14674.0,667.0
Q-Learning,8,22,4453.200000000018,0.2631184407796111,15341.0,667.0
Q-Learning,8,23,4631.400000000019,0.2671664167916052,16008.0,667.0
Q-Learning,8,24,4866.300000000019,0.3521739130434798,16675.0,667.0
Q-Learning,8,25,5063.40000000002,0.29550224887556337,17342.0,667.0
Q-Learning,8,26,5277.60000000002,0.32113943028485886,18009.0,667.0
Q-Learning,8,27,5442.300000000021,0.246926536731635,18676.0,667.0
Q-Learning,8,28,5670.000000000022,0.34137931034482905,19343.0,667.0
Q-Learning,8,29,5872.500000000023,0.3035982008995514,20010.0,667.0
Q-Learning,8,30,6082.2000000000235,0.31439280359820215,20677.0,667.0
Q-Learning,8,31,6305.400000000024,0.3346326836581723,21344.0,667.0
Q-Learning,8,32,6473.700000000024,0.25232383808096037,22011.0,667.0
Q-Learning,8,33,6625.800000000025,0.22803598200899622,22678.0,667.0
Q-Learning,8,34,6829.200000000025,0.30494752623688276,23345.0,667.0
Q-Learning,8,35,7078.500000000026,0.37376311844078125,24012.0,667.0
Q-Learning,8,36,7305.3000000000275,0.34002998500749765,24679.0,667.0
Q-Learning,8,37,7496.100000000029,0.286056971514244,25346.0,667.0
Q-Learning,8,38,7716.6000000000295,0.33058470764617826,26013.0,667.0
Q-Learning,8,39,7922.70000000003,0.3089955022488768,26680.0,667.0
Q-Learning,8,40,8127.900000000031,0.30764617691154544,27347.0,667.0
Q-Learning,8,41,8331.300000000032,0.30494752623688276,28014.0,667.0
Q-Learning,8,42,8543.700000000033,0.3184407796101962,28681.0,667.0
Q-Learning,8,43,8729.100000000035,0.2779610194902559,29348.0,667.0
Q-Learning,8,44,8960.400000000036,0.3467766116941544,30015.0,667.0
Q-Learning,8,45,9204.300000000037,0.3656671664167932,30682.0,667.0
Q-Learning,8,46,9438.30000000004,0.35082458770614844,31349.0,667.0
Q-Learning,8,47,9630.90000000004,0.28875562218890666,32016.0,667.0
Q-Learning,8,48,9817.20000000004,0.27931034482758726,32683.0,667.0
Q-Learning,8,49,10048.500000000042,0.3467766116941544,33350.0,667.0
Q-Learning,8,50,10267.200000000043,0.32788605697151557,34017.0,667.0
Q-Learning,8,51,10489.500000000044,0.33328335832084094,34684.0,667.0
Q-Learning,8,52,10721.700000000044,0.34812593703148575,35351.0,667.0
Q-Learning,8,53,10949.400000000045,0.34137931034482905,36018.0,667.0
Q-Learning,8,54,11178.900000000047,0.34407796101949173,36685.0,667.0
Q-Learning,8,55,11394.000000000047,0.3224887556221902,37352.0,667.0
Q-Learning,8,56,11614.500000000047,0.33058470764617826,38019.0,667.0
Q-Learning,8,57,11814.300000000048,0.2995502248875574,38686.0,667.0
Q-Learning,8,58,12060.900000000049,0.3697151424287872,39353.0,667.0
Q-Learning,8,59,12287.70000000005,0.34002998500749765,40020.0,667.0
Q-Learning,8,60,12479.40000000005,0.2874062968515753,40687.0,667.0
Q-Learning,8,61,12683.700000000052,0.3062968515742141,41354.0,667.0
Q-Learning,8,62,12871.800000000052,0.28200899550224995,42021.0,667.0
Q-Learning,8,63,13080.600000000053,0.3130434782608708,42688.0,667.0
Q-Learning,8,64,13275.000000000055,0.29145427286356934,43355.0,667.0
Q-Learning,8,65,13501.800000000056,0.34002998500749765,44022.0,667.0
Q-Learning,8,66,13709.700000000057,0.31169415292353947,44689.0,667.0
Q-Learning,8,67,13896.900000000058,0.2806596701649186,45356.0,667.0
Q-Learning,8,68,14087.700000000059,0.286056971514244,46023.0,667.0
Q-Learning,8,69,14307.30000000006,0.3292353823088469,46690.0,667.0
Q-Learning,8,70,14514.30000000006,0.3103448275862081,47357.0,667.0
Q-Learning,8,71,14757.300000000061,0.36431784107946186,48024.0,667.0
Q-Learning,8,72,14978.700000000063,0.3319340329835096,48691.0,667.0
Q-Learning,8,73,15232.500000000064,0.38050974512743796,49358.0,667.0
Q-Learning,8,74,15459.300000000065,0.34002998500749765,50025.0,667.0
Q-Learning,8,75,15681.600000000066,0.33328335832084094,50692.0,667.0
Q-Learning,8,76,15880.500000000067,0.29820089955022605,51359.0,667.0
Q-Learning,8,77,16098.300000000068,0.32653673163418423,52026.0,667.0
Q-Learning,8,78,16309.800000000068,0.31709145427286484,52693.0,667.0
Q-Learning,8,79,16520.40000000007,0.3157421289355335,53360.0,667.0
Q-Learning,8,80,16744.500000000073,0.3359820089955036,54027.0,667.0
Q-Learning,8,81,16963.200000000073,0.32788605697151557,54694.0,667.0
Q-Learning,8,82,17161.200000000073,0.2968515742128947,55361.0,667.0
Q-Learning,8,83,17341.200000000073,0.26986506746626787,56028.0,667.0
Q-Learning,8,84,17570.700000000073,0.34407796101949173,56695.0,667.0
Q-Learning,8,85,17797.500000000073,0.34002998500749765,57362.0,667.0
Q-Learning,8,86,18009.900000000074,0.3184407796101962,58029.0,667.0
Q-Learning,8,87,18253.800000000076,0.3656671664167932,58696.0,667.0
Q-Learning,8,88,18481.500000000076,0.34137931034482905,59363.0,667.0
Q-Learning,8,89,18713.700000000077,0.34812593703148575,60030.0,667.0
Q-Learning,8,90,18882.900000000078,0.2536731634182917,60697.0,667.0
Q-Learning,8,91,19112.400000000078,0.34407796101949173,61364.0,667.0
Q-Learning,8,92,19349.10000000008,0.35487256371814246,62031.0,667.0
Q-Learning,8,93,19577.70000000008,0.3427286356821604,62698.0,667.0
Q-Learning,8,94,19757.70000000008,0.26986506746626787,63365.0,667.0
Q-Learning,8,95,19956.600000000082,0.29820089955022605,64032.0,667.0
Q-Learning,8,96,20202.300000000083,0.3683658170914559,64699.0,667.0
Q-Learning,8,97,20416.500000000084,0.32113943028485886,65366.0,667.0
Q-Learning,8,98,20635.200000000084,0.32788605697151557,66033.0,667.0
Q-Learning,8,99,20806.200000000084,0.2563718140929544,66700.0,667.0
Q-Learning,9,0,238.50000000000102,0.35757121439280515,667.0,667.0
Q-Learning,9,1,423.0000000000017,0.2766116941529246,1334.0,667.0
Q-Learning,9,2,588.6000000000023,0.24827586206896637,2001.0,667.0
Q-Learning,9,3,738.0000000000027,0.2239880059970022,2668.0,667.0
Q-Learning,9,4,910.8000000000034,0.2590704647676171,3335.0,667.0
Q-Learning,9,5,1105.2000000000041,0.29145427286356934,4002.0,667.0
Q-Learning,9,6,1296.0000000000048,0.286056971514244,4669.0,667.0
Q-Learning,9,7,1533.6000000000058,0.3562218890554738,5336.0,667.0
Q-Learning,9,8,1686.6000000000063,0.22938530734632756,6003.0,667.0
Q-Learning,9,9,1900.8000000000072,0.32113943028485886,6670.0,667.0
Q-Learning,9,10,2089.800000000008,0.2833583208395813,7337.0,667.0
Q-Learning,9,11,2334.600000000009,0.36701649175412454,8004.0,667.0
Q-Learning,9,12,2528.10000000001,0.290104947526238,8671.0,667.0
Q-Learning,9,13,2711.7000000000107,0.27526236881559324,9338.0,667.0
Q-Learning,9,14,2885.4000000000115,0.2604197901049484,10005.0,667.0
Q-Learning,9,15,3128.4000000000124,0.36431784107946186,10672.0,667.0
Q-Learning,9,16,3306.600000000013,0.2671664167916052,11339.0,667.0
Q-Learning,9,17,3505.5000000000136,0.29820089955022605,12006.0,667.0
Q-Learning,9,18,3699.0000000000146,0.290104947526238,12673.0,667.0
Q-Learning,9,19,3933.0000000000155,0.35082458770614844,13340.0,667.0
Q-Learning,9,20,4131.900000000016,0.29820089955022605,14007.0,667.0
Q-Learning,9,21,4357.800000000017,0.3386806596701663,14674.0,667.0
Q-Learning,9,22,4561.200000000017,0.30494752623688276,15341.0,667.0
Q-Learning,9,23,4763.700000000018,0.3035982008995514,16008.0,667.0
Q-Learning,9,24,4998.600000000019,0.3521739130434798,16675.0,667.0
Q-Learning,9,25,5218.20000000002,0.3292353823088469,17342.0,667.0
Q-Learning,9,26,5428.800000000021,0.3157421289355335,18009.0,667.0
Q-Learning,9,27,5644.800000000022,0.32383808095952155,18676.0,667.0
Q-Learning,9,28,5865.300000000023,0.33058470764617826,19343.0,667.0
Q-Learning,9,29,6098.400000000024,0.3494752623688171,20010.0,667.0
Q-Learning,9,30,6319.800000000025,0.3319340329835096,20677.0,667.0
Q-Learning,9,31,6496.200000000025,0.26446776611694245,21344.0,667.0
Q-Learning,9,32,6674.400000000026,0.2671664167916052,22011.0,667.0
Q-Learning,9,33,6868.800000000027,0.29145427286356934,22678.0,667.0
Q-Learning,9,34,6999.300000000027,0.195652173913044,23345.0,667.0
Q-Learning,9,35,7205.400000000027,0.3089955022488768,24012.0,667.0
Q-Learning,9,36,7435.8000000000275,0.34542728635682307,24679.0,667.0
Q-Learning,9,37,7624.800000000028,0.2833583208395813,25346.0,667.0
Q-Learning,9,38,7841.700000000029,0.3251874062968529,26013.0,667.0
Q-Learning,9,39,8026.20000000003,0.2766116941529246,26680.0,667.0
Q-Learning,9,40,8225.100000000031,0.29820089955022605,27347.0,667.0
Q-Learning,9,41,8441.100000000031,0.32383808095952155,28014.0,667.0
Q-Learning,9,42,8661.600000000031,0.33058470764617826,28681.0,667.0
Q-Learning,9,43,8887.500000000033,0.3386806596701663,29348.0,667.0
Q-Learning,9,44,9102.600000000033,0.3224887556221902,30015.0,667.0
Q-Learning,9,45,9291.600000000033,0.2833583208395813,30682.0,667.0
Q-Learning,9,46,9495.900000000034,0.3062968515742141,31349.0,667.0
Q-Learning,9,47,9682.200000000035,0.27931034482758726,32016.0,667.0
Q-Learning,9,48,9850.500000000036,0.25232383808096037,32683.0,667.0
Q-Learning,9,49,10027.800000000037,0.2658170914542738,33350.0,667.0
Q-Learning,9,50,10221.300000000037,0.290104947526238,34017.0,667.0
Q-Learning,9,51,10453.500000000038,0.34812593703148575,34684.0,667.0
Q-Learning,9,52,10649.700000000039,0.294152923538232,35351.0,667.0
Q-Learning,9,53,10836.00000000004,0.27931034482758726,36018.0,667.0
Q-Learning,9,54,11043.900000000041,0.31169415292353947,36685.0,667.0
Q-Learning,9,55,11243.700000000043,0.2995502248875574,37352.0,667.0
Q-Learning,9,56,11475.000000000044,0.3467766116941544,38019.0,667.0
Q-Learning,9,57,11648.700000000044,0.2604197901049484,38686.0,667.0
Q-Learning,9,58,11836.800000000045,0.28200899550224995,39353.0,667.0
Q-Learning,9,59,12051.900000000045,0.3224887556221902,40020.0,667.0
Q-Learning,9,60,12265.200000000046,0.3197901049475275,40687.0,667.0
Q-Learning,9,61,12454.200000000046,0.2833583208395813,41354.0,667.0
Q-Learning,9,62,12654.000000000047,0.2995502248875574,42021.0,667.0
Q-Learning,9,63,12863.700000000048,0.31439280359820215,42688.0,667.0
Q-Learning,9,64,13067.10000000005,0.30494752623688276,43355.0,667.0
Q-Learning,9,65,13287.60000000005,0.33058470764617826,44022.0,667.0
Q-Learning,9,66,13467.60000000005,0.26986506746626787,44689.0,667.0
Q-Learning,9,67,13656.60000000005,0.2833583208395813,45356.0,667.0
Q-Learning,9,68,13845.60000000005,0.2833583208395813,46023.0,667.0
Q-Learning,9,69,14068.80000000005,0.3346326836581723,46690.0,667.0
Q-Learning,9,70,14242.500000000051,0.2604197901049484,47357.0,667.0
Q-Learning,9,71,14463.000000000051,0.33058470764617826,48024.0,667.0
Q-Learning,9,72,14630.400000000052,0.25097451274362903,48691.0,667.0
Q-Learning,9,73,14812.200000000053,0.27256371814093056,49358.0,667.0
Q-Learning,9,74,15021.900000000054,0.31439280359820215,50025.0,667.0
Q-Learning,9,75,15238.800000000056,0.3251874062968529,50692.0,667.0
Q-Learning,9,76,15471.900000000056,0.3494752623688171,51359.0,667.0
Q-Learning,9,77,15695.100000000057,0.3346326836581723,52026.0,667.0
Q-Learning,9,78,15942.600000000059,0.37106446776611857,52693.0,667.0
Q-Learning,9,79,16173.90000000006,0.3467766116941544,53360.0,667.0
Q-Learning,9,80,16394.40000000006,0.33058470764617826,54027.0,667.0
Q-Learning,9,81,16600.500000000062,0.3089955022488768,54694.0,667.0
Q-Learning,9,82,16780.500000000062,0.26986506746626787,55361.0,667.0
Q-Learning,9,83,16970.400000000063,0.28470764617691263,56028.0,667.0
Q-Learning,9,84,17195.400000000063,0.33733133433283496,56695.0,667.0
Q-Learning,9,85,17413.200000000063,0.32653673163418423,57362.0,667.0
Q-Learning,9,86,17633.700000000063,0.33058470764617826,58029.0,667.0
Q-Learning,9,87,17854.200000000063,0.33058470764617826,58696.0,667.0
Q-Learning,9,88,18056.700000000063,0.3035982008995514,59363.0,667.0
Q-Learning,9,89,18245.700000000063,0.2833583208395813,60030.0,667.0
Q-Learning,9,90,18432.000000000062,0.27931034482758726,60697.0,667.0
Q-Learning,9,91,18617.400000000063,0.2779610194902559,61364.0,667.0
Q-Learning,9,92,18857.700000000063,0.36026986506746783,62031.0,667.0
Q-Learning,9,93,19087.200000000063,0.34407796101949173,62698.0,667.0
Q-Learning,9,94,19269.900000000063,0.2739130434782619,63365.0,667.0
Q-Learning,9,95,19443.600000000064,0.2604197901049484,64032.0,667.0
Q-Learning,9,96,19671.300000000065,0.34137931034482905,64699.0,667.0
Q-Learning,9,97,19904.400000000067,0.3494752623688171,65366.0,667.0
Q-Learning,9,98,20089.80000000007,0.2779610194902559,66033.0,667.0
Q-Learning,9,99,20311.20000000007,0.3319340329835096,66700.0,667.0
SARSA,0,0,97.20000000000013,0.38880000000000053,250.0,250.0
SARSA,0,1,243.00000000000057,0.5832000000000017,500.0,250.0
SARSA,0,2,358.20000000000084,0.460800000000001,750.0,250.0
SARSA,0,3,522.9000000000015,0.6588000000000023,1000.0,250.0
SARSA,0,4,689.400000000002,0.6660000000000023,1250.0,250.0
SARSA,0,5,833.4000000000025,0.5760000000000017,1500.0,250.0
SARSA,0,6,955.8000000000028,0.48960000000000115,1750.0,250.0
SARSA,0,7,1060.200000000003,0.4176000000000007,2000.0,250.0
SARSA,0,8,1176.3000000000034,0.464400000000001,2250.0,250.0
SARSA,0,9,1278.9000000000035,0.41040000000000065,2500.0,250.0
SARSA,0,10,1396.8000000000038,0.471600000000001,2750.0,250.0
SARSA,0,11,1498.500000000004,0.40680000000000066,3000.0,250.0
SARSA,0,12,1629.9000000000044,0.5256000000000014,3250.0,250.0
SARSA,0,13,1721.7000000000046,0.36720000000000036,3500.0,250.0
SARSA,0,14,1878.3000000000052,0.6264000000000021,3750.0,250.0
SARSA,0,15,1995.3000000000054,0.468000000000001,4000.0,250.0
SARSA,0,16,2161.800000000006,0.6660000000000023,4250.0,250.0
SARSA,0,17,2313.0000000000064,0.6048000000000019,4500.0,250.0
SARSA,0,18,2433.6000000000067,0.4824000000000011,4750.0,250.0
SARSA,0,19,2552.400000000007,0.47520000000000107,5000.0,250.0
SARSA,0,20,2689.200000000007,0.5472000000000016,5250.0,250.0
SARSA,0,21,2816.1000000000076,0.5076000000000013,5500.0,250.0
SARSA,0,22,2937.600000000008,0.48600000000000115,5750.0,250.0
SARSA,0,23,3037.500000000008,0.39960000000000057,6000.0,250.0
SARSA,0,24,3142.8000000000084,0.42120000000000074,6250.0,250.0
SARSA,0,25,3254.4000000000087,0.4464000000000009,6500.0,250.0
SARSA,0,26,3384.900000000009,0.5220000000000014,6750.0,250.0
SARSA,0,27,3504.6000000000095,0.4788000000000011,7000.0,250.0
SARSA,0,28,3610.8000000000097,0.42480000000000073,7250.0,250.0
SARSA,0,29,3724.20000000001,0.45360000000000095,7500.0,250.0
SARSA,0,30,3870.0000000000105,0.5832000000000017,7750.0,250.0
SARSA,0,31,4009.500000000011,0.5580000000000016,8000.0,250.0
SARSA,0,32,4113.9000000000115,0.4176000000000007,8250.0,250.0
SARSA,0,33,4227.300000000012,0.45360000000000095,8500.0,250.0
SARSA,0,34,4326.300000000012,0.3960000000000006,8750.0,250.0
SARSA,0,35,4426.200000000013,0.39960000000000057,9000.0,250.0
SARSA,0,36,4587.300000000013,0.6444000000000021,9250.0,250.0
SARSA,0,37,4702.500000000013,0.460800000000001,9500.0,250.0
SARSA,0,38,4800.600000000013,0.3924000000000005,9750.0,250.0
SARSA,0,39,4955.400000000013,0.619200000000002,10000.0,250.0
SARSA,0,40,5108.400000000014,0.612000000000002,10250.0,250.0
SARSA,0,41,5241.600000000015,0.5328000000000014,10500.0,250.0
SARSA,0,42,5363.100000000015,0.48600000000000115,10750.0,250.0
SARSA,0,43,5465.700000000015,0.41040000000000065,11000.0,250.0
SARSA,0,44,5582.700000000015,0.468000000000001,11250.0,250.0
SARSA,0,45,5746.5000000000155,0.6552000000000022,11500.0,250.0
SARSA,0,46,5855.400000000016,0.4356000000000008,11750.0,250.0
SARSA,0,47,5967.000000000016,0.4464000000000009,12000.0,250.0
SARSA,0,48,6086.700000000017,0.4788000000000011,12250.0,250.0
SARSA,0,49,6198.3000000000175,0.4464000000000009,12500.0,250.0
SARSA,0,50,6297.3000000000175,0.3960000000000006,12750.0,250.0
SARSA,0,51,6408.900000000018,0.4464000000000009,13000.0,250.0
SARSA,0,52,6561.900000000019,0.612000000000002,13250.0,250.0
SARSA,0,53,6682.500000000019,0.4824000000000011,13500.0,250.0
SARSA,0,54,6784.200000000019,0.40680000000000066,13750.0,250.0
SARSA,0,55,6939.000000000019,0.619200000000002,14000.0,250.0
SARSA,0,56,7078.500000000019,0.5580000000000016,14250.0,250.0
SARSA,0,57,7190.1000000000195,0.4464000000000009,14500.0,250.0
SARSA,0,58,7282.800000000019,0.3708000000000004,14750.0,250.0
SARSA,0,59,7396.20000000002,0.45360000000000095,15000.0,250.0
SARSA,0,60,7524.00000000002,0.5112000000000013,15250.0,250.0
SARSA,0,61,7689.60000000002,0.6624000000000022,15500.0,250.0
SARSA,0,62,7812.900000000021,0.4932000000000012,15750.0,250.0
SARSA,0,63,7937.100000000021,0.4968000000000012,16000.0,250.0
SARSA,0,64,8052.300000000021,0.460800000000001,16250.0,250.0
SARSA,0,65,8202.600000000022,0.6012000000000018,16500.0,250.0
SARSA,0,66,8312.400000000023,0.43920000000000087,16750.0,250.0
SARSA,0,67,8412.300000000023,0.39960000000000057,17000.0,250.0
SARSA,0,68,8498.700000000023,0.34560000000000024,17250.0,250.0
SARSA,0,69,8649.900000000023,0.6048000000000019,17500.0,250.0
SARSA,0,70,8817.300000000025,0.6696000000000023,17750.0,250.0
SARSA,0,71,8956.800000000025,0.5580000000000016,18000.0,250.0
SARSA,0,72,9087.300000000025,0.5220000000000014,18250.0,250.0
SARSA,0,73,9222.300000000025,0.5400000000000015,18500.0,250.0
SARSA,0,74,9330.300000000025,0.4320000000000008,18750.0,250.0
SARSA,0,75,9434.700000000024,0.4176000000000007,19000.0,250.0
SARSA,0,76,9532.800000000025,0.3924000000000005,19250.0,250.0
SARSA,0,77,9638.100000000024,0.42120000000000074,19500.0,250.0
SARSA,0,78,9777.600000000024,0.5580000000000016,19750.0,250.0
SARSA,0,79,9897.300000000025,0.4788000000000011,20000.0,250.0
SARSA,0,80,10012.500000000025,0.460800000000001,20250.0,250.0
SARSA,0,81,10127.700000000026,0.460800000000001,20500.0,250.0
SARSA,0,82,10260.900000000027,0.5328000000000014,20750.0,250.0
SARSA,0,83,10405.800000000027,0.5796000000000018,21000.0,250.0
SARSA,0,84,10553.400000000027,0.5904000000000018,21250.0,250.0
SARSA,0,85,10685.700000000028,0.5292000000000014,21500.0,250.0
SARSA,0,86,10789.200000000028,0.4140000000000007,21750.0,250.0
SARSA,0,87,10894.50000000003,0.42120000000000074,22000.0,250.0
SARSA,0,88,11013.30000000003,0.47520000000000107,22250.0,250.0
SARSA,0,89,11132.100000000031,0.47520000000000107,22500.0,250.0
SARSA,0,90,11228.40000000003,0.3852000000000005,22750.0,250.0
SARSA,0,91,11380.500000000031,0.6084000000000019,23000.0,250.0
SARSA,0,92,11500.200000000032,0.4788000000000011,23250.0,250.0
SARSA,0,93,11606.400000000032,0.42480000000000073,23500.0,250.0
SARSA,0,94,11700.000000000033,0.37440000000000045,23750.0,250.0
SARSA,0,95,11815.200000000033,0.460800000000001,24000.0,250.0
SARSA,0,96,11921.400000000034,0.42480000000000073,24250.0,250.0
SARSA,0,97,12024.900000000034,0.4140000000000007,24500.0,250.0
SARSA,0,98,12134.700000000035,0.43920000000000087,24750.0,250.0
SARSA,0,99,12235.500000000035,0.4032000000000006,25000.0,250.0
SARSA,1,0,168.30000000000058,0.6732000000000024,250.0,250.0
SARSA,1,1,324.9000000000011,0.6264000000000021,500.0,250.0
SARSA,1,2,439.20000000000135,0.45720000000000094,750.0,250.0
SARSA,1,3,548.1000000000015,0.4356000000000008,1000.0,250.0
SARSA,1,4,681.3000000000019,0.5328000000000014,1250.0,250.0
SARSA,1,5,782.1000000000021,0.4032000000000006,1500.0,250.0
SARSA,1,6,891.0000000000023,0.4356000000000008,1750.0,250.0
SARSA,1,7,1053.9000000000028,0.6516000000000022,2000.0,250.0
SARSA,1,8,1174.5000000000032,0.4824000000000011,2250.0,250.0
SARSA,1,9,1282.5000000000034,0.4320000000000008,2500.0,250.0
SARSA,1,10,1380.6000000000035,0.3924000000000005,2750.0,250.0
SARSA,1,11,1498.5000000000039,0.471600000000001,3000.0,250.0
SARSA,1,12,1613.7000000000041,0.460800000000001,3250.0,250.0
SARSA,1,13,1742.4000000000044,0.5148000000000014,3500.0,250.0
SARSA,1,14,1836.9000000000046,0.37800000000000045,3750.0,250.0
SARSA,1,15,1995.3000000000052,0.633600000000002,4000.0,250.0
SARSA,1,16,2102.4000000000055,0.4284000000000008,4250.0,250.0
SARSA,1,17,2250.000000000006,0.5904000000000018,4500.0,250.0
SARSA,1,18,2340.000000000006,0.3600000000000003,4750.0,250.0
SARSA,1,19,2460.6000000000063,0.4824000000000011,5000.0,250.0
SARSA,1,20,2571.3000000000065,0.44280000000000086,5250.0,250.0
SARSA,1,21,2700.900000000007,0.5184000000000013,5500.0,250.0
SARSA,1,22,2831.4000000000074,0.5220000000000014,5750.0,250.0
SARSA,1,23,2974.5000000000077,0.5724000000000017,6000.0,250.0
SARSA,1,24,3094.200000000008,0.4788000000000011,6250.0,250.0
SARSA,1,25,3220.2000000000085,0.5040000000000012,6500.0,250.0
SARSA,1,26,3337.200000000009,0.468000000000001,6750.0,250.0
SARSA,1,27,3437.100000000009,0.39960000000000057,7000.0,250.0
SARSA,1,28,3575.7000000000094,0.5544000000000016,7250.0,250.0
SARSA,1,29,3685.5000000000095,0.43920000000000087,7500.0,250.0
SARSA,1,30,3813.3000000000097,0.5112000000000013,7750.0,250.0
SARSA,1,31,3918.60000000001,0.42120000000000074,8000.0,250.0
SARSA,1,32,4021.2000000000103,0.41040000000000065,8250.0,250.0
SARSA,1,33,4138.200000000011,0.468000000000001,8500.0,250.0
SARSA,1,34,4242.600000000011,0.4176000000000007,8750.0,250.0
